imdb_id,title,year,rated,released,runtime,genre,director,writer,actors,language,country,imdb_rating,type
tt0220099,The Tigger Movie,2000,G,11 Feb 2000,77 min,"Animation, Adventure, Comedy",Jun Falkenstein,"Eddie Guzelian, Jun Falkenstein, A.A. Milne","Jim Cummings, Nikita Hopkins, Ken Sansom",English,"United States, Japan",6.4,movie
tt0027126,The Tortoise and the Hare,1935,Approved,05 Jan 1935,9 min,"Animation, Short, Comedy",Wilfred Jackson,"Aesop, Larry Clemmons","Alyce Ardell, Dorothy Compton, Beatrice Hagen",English,United States,7.2,movie
tt0061135,The Ugly Dachshund,1966,Not Rated,16 Feb 1966,93 min,"Comedy, Family",Norman Tokar,"Albert Aley, G.B. Stern","Dean Jones, Suzanne Pleshette, Charles Ruggles","English, Japanese",United States,6.7,movie
tt0032071,Ugly Duckling,1939,Approved,07 Apr 1939,9 min,"Animation, Short, Comedy","Jack Cutting, Clyde Geronimi","Hans Christian Andersen, Vernon Stallings",Clarence Nash,None,United States,7.6,movie
tt0256466,The Ultimate Christmas Present,2000,TV-G,01 Dec 2000,85 min,"Comedy, Family",Greg Beeman,"Hallie Einhorn (story), Michael Hitchcock (story), Michael Hitchcock (teleplay)","Hallee Hirsh, Spencer Breslin, Hallie Todd, Brenda Song",English,"Canada, USA",5.8,movie
tt0047642,The Vanishing Prairie,1954,Approved,13 May 1955,71 min,"Documentary, Family",James Algar,"James Algar, Winston Hibler, Ted Sears",Winston Hibler,English,United States,7.4,movie
tt0405469,The Wild,2006,G,14 Apr 2006,82 min,"Animation, Adventure, Comedy",Steve 'Spaz' Williams,"Ed Decter, John J. Strauss, Mark Gibson","Kiefer Sutherland, Jim Belushi, Eddie Izzard",English,"Canada, United States",5.2,movie
tt0025997,The Wise Little Hen,1934,Passed,07 Jun 1934,8 min,"Animation, Short, Comedy",Wilfred Jackson,Otto Englander,"Jimmie Cushman, Lester Dorr, Jack Mower",English,United States,7.1,movie
tt2448374,The Wizards Return: Alex vs. Alex,2013,TV-G,15 Mar 2013,60 min,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Romance",Victor Gonzalez,"Todd J. Greenwald (based on the series created by), Ben Montanio, Vince Cheung, Dan Berendsen","Selena Gomez, Jake T. Austin, Jennifer Stone, Gregg Sulkin","English, Italian",United States,6.5,movie
tt6897772,The Little Mermaid Live!,2019,TV-PG,05 Nov 2019,83 min,"Family, Fantasy, Musical, Romance","Hamish Hamilton, Ron Clements, John Musker","John Musker (animated film written by), Ron Clements (animated film written by), Brian Strickland (additional material written by)","Auli'i Cravalho, Shaggy, Graham Phillips, Amber Riley",English,United States,5.6,movie
tt10196390,The World According to Jeff Goldblum,2019–,TV-PG,12 Nov 2019,30 min,"Documentary, Comedy",,,"Jeff Goldblum, Miranda Barrie, Paul Francis",,United States,7.8,series
tt0318850,The Young Black Stallion,2003,G,25 Dec 2003,50 min,"Adventure, Family, Drama",Simon Wincer,"Walter Farley, Steven Farley, Jeanne Rosenberg","Biana Tamimi, Richard Romanus, Patrick Elyas",English,United States,5.6,movie
tt0059796,Those Calloways,1965,Approved,05 Nov 1965,131 min,"Drama, Family",Norman Tokar,"Louis Pelletier, Paul Annixter","Brian Keith, Vera Miles, Brandon De Wilde",English,United States,6.6,movie
tt0301935,Three Days,2001,TV-G,09 Dec 2001,100 min,"Drama, Family, Fantasy",Michael Switzer,"Robert Tate Miller, Eric Tuchman","Kristin Davis, Reed Diamond, Danielle Brett, Tim Meadows",English,United States,7.1,movie
tt0024660,Three Little Pigs,1933,Passed,27 May 1933,9 min,"Animation, Short, Comedy",Burt Gillett,"Pinto Colvig, Albert Hunter, Boris V. Morkovin","Billy Bletcher, Pinto Colvig, Dorothy Compton",English,United States,7.5,movie
tt0094137,3 Men and a Baby,1987,PG,25 Nov 1987,102 min,"Comedy, Drama, Family",Leonard Nimoy,"Coline Serreau, James Orr, Jim Cruickshank","Tom Selleck, Steve Guttenberg, Ted Danson",English,"United States, France",6.1,movie
tt0098966,3 Men and a Little Lady,1990,PG,21 Nov 1990,104 min,"Comedy, Drama, Family",Emile Ardolino,"Coline Serreau, Sara Parriott, Josann McGibbon","Tom Selleck, Steve Guttenberg, Ted Danson",English,United States,5.5,movie
tt0111419,Thumbelina,1994,G,30 Mar 1994,86 min,"Animation, Family, Fantasy","Don Bluth, Gary Goldman","Hans Christian Andersen, Don Bluth","Jodi Benson, Gary Imhoff, Gino Conforti",English,"Ireland, United States, Canada, United Kingdom, Denmark, Spain, Poland, Hungary",6.3,movie
tt0397113,Tiger Cruise,2004,TV-PG,06 Aug 2004,88 min,"Drama, Family",Duwayne Dunham,"Anna Sandor, Bruce Graham","Hayden Panettiere, Bill Pullman, Troy Evans, Bianca Collins",English,United States,6.1,movie
tt6820324,Timmy Failure: Mistakes Were Made,2020,PG,07 Feb 2020,99 min,"Adventure, Comedy, Drama",Tom McCarthy,"Tom McCarthy, Stephan Pastis","Winslow Fegley, Ophelia Lovibond, Wallace Shawn",English,United States,6.1,movie
tt0112197,Timon & Pumbaa,1995–1999,TV-Y,08 Sep 1995,22 min,"Animation, Adventure, Comedy",,,"Ernie Sabella, Kevin Schon, Jim Cummings","English, Telugu",United States,7.1,series
tt0096273,Tin Toy,1988,G,30 Dec 1988,5 min,"Animation, Short, Family",John Lasseter,John Lasseter,Mel Blanc,English,United States,6.5,movie
tt0823671,Tinker Bell,2008,G,28 Oct 2008,78 min,"Animation, Adventure, Family, Fantasy",Bradley Raymond,"Jeffrey M. Howard (screenplay), Jeffrey M. Howard (story), Bradley Raymond (story), J.M. Barrie (characters)","Mae Whitman, Kristin Chenoweth, Raven-Symoné, Lucy Liu",English,United States,6.8,movie
tt1216515,Tinker Bell and the Great Fairy Rescue,2010,G,21 Sep 2010,76 min,"Animation, Adventure, Family, Fantasy",Bradley Raymond,"Bob Hilgenberg (screenplay), Rob Muir (screenplay), Joe Ansolabehere (screenplay), Paul Germain (screenplay), Bradley Raymond (story), Jeffrey M. Howard (story)","Mae Whitman, Lauren Mote, Michael Sheen, Pamela Adlon",English,United States,6.9,movie
tt1216516,Tinker Bell and the Lost Treasure,2009,G,27 Oct 2009,81 min,"Animation, Adventure, Family, Fantasy",Klay Hall,"Evan Spiliotopoulos (screenplay), Klay Hall (story), Evan Spiliotopoulos (story)","Mae Whitman, Jesse McCartney, Jane Horrocks, Lucy Liu",English,United States,6.7,movie
tt7620568,Titanic: 20 Years Later with James Cameron,2017,,26 Nov 2017,46 min,Documentary,Thomas C. Grane,Richard Brehm,"Jacqueline Astor Drexel, Robert Ballard, Harold Bride, Muffet Laurie Brown",English,United States,7.2,movie
tt0028390,Toby Tortoise Returns,1936,Approved,22 Aug 1936,7 min,"Animation, Short, Comedy",Wilfred Jackson,"William Cottrell, Joe Grant, Ward Kimball","Alyce Ardell, Marcellite Garner, Eddie Holden",English,United States,6.8,movie
tt5116302,Togo,2019,PG,20 Dec 2019,113 min,"Adventure, Biography, Drama",Ericson Core,Tom Flynn,"Willem Dafoe, Julianne Nicholson, Christopher Heyerdahl",English,United States,8.0,movie
tt0112302,Tom and Huck,1995,PG,22 Dec 1995,97 min,"Adventure, Comedy, Drama",Peter Hewitt,"Mark Twain, Stephen Sommers, David Loughery","Jonathan Taylor Thomas, Brad Renfro, Charles Rocket",English,United States,5.5,movie
tt0114709,Toy Story,1995,G,22 Nov 1995,81 min,"Animation, Adventure, Comedy",John Lasseter,"John Lasseter, Pete Docter, Andrew Stanton","Tom Hanks, Tim Allen, Don Rickles",English,United States,8.3,movie
tt0120363,Toy Story 2,1999,G,24 Nov 1999,92 min,"Animation, Adventure, Comedy","John Lasseter, Ash Brannon, Lee Unkrich","John Lasseter, Pete Docter, Ash Brannon","Tom Hanks, Tim Allen, Joan Cusack","English, Arabic, Spanish",United States,7.9,movie
tt0435761,Toy Story 3,2010,G,18 Jun 2010,103 min,"Animation, Adventure, Comedy",Lee Unkrich,"John Lasseter, Andrew Stanton, Lee Unkrich","Tom Hanks, Tim Allen, Joan Cusack","English, Spanish",United States,8.2,movie
tt1979376,Toy Story 4,2019,G,21 Jun 2019,100 min,"Animation, Adventure, Comedy",Josh Cooley,"John Lasseter, Andrew Stanton, Josh Cooley","Tom Hanks, Tim Allen, Annie Potts",English,United States,7.7,movie
tt1850374,Hawaiian Vacation,2011,G,24 Jun 2011,6 min,"Animation, Short, Comedy",Gary Rydstrom,"Gary Rydstrom, Jason Katz, Erik Benson","Tom Hanks, Tim Allen, Joan Cusack","English, Spanish, Hawaiian",United States,7.3,movie
tt2033372,Small Fry,2011,G,23 Nov 2011,7 min,"Animation, Short, Comedy",Angus MacLane,"Angus MacLane, John Lasseter, Josh Cooley","Tom Hanks, Tim Allen, John Ratzenberger",English,United States,7.1,movie
tt1247700,Xiong mao hui jia lu,2009,G,,87 min,"Adventure, Family",Zhong Yu,"Jean Chalopin, Jennifer L. Liu","Daichi Harashima, Li Feng, Zhong Yu",Mandarin,China,6.5,movie
tt0043063,Trailer Horn,1950,Approved,28 Apr 1950,6 min,"Animation, Comedy, Family",Jack Hannah,Roy Williams,"Dessie Flynn, James MacDonald, Clarence Nash",English,United States,6.9,movie
tt0043067,Treasure Island,1950,PG,19 Jul 1950,96 min,"Adventure, Family",Byron Haskin,"Lawrence Edward Watkin, Robert Louis Stevenson","Bobby Driscoll, Robert Newton, Basil Sydney",English,"United Kingdom, United States",6.9,movie
tt0075347,Treasure of Matecumbe,1976,G,01 Jul 1976,117 min,"Adventure, Family, Western",Vincent McEveety,"Don Tait, Robert Lewis Taylor","Robert Foxworth, Joan Hackett, Peter Ustinov",English,United States,6.2,movie
tt0133240,Treasure Planet,2002,PG,27 Nov 2002,95 min,"Animation, Adventure, Family","Ron Clements, John Musker","Robert Louis Stevenson, Ron Clements, John Musker","Joseph Gordon-Levitt, Emma Thompson, Martin Short",English,United States,7.2,movie
tt0084827,TRON,1982,PG,09 Jul 1982,96 min,"Action, Adventure, Sci-Fi",Steven Lisberger,"Steven Lisberger, Bonnie MacBird, Charles S. Haas","Jeff Bridges, Bruce Boxleitner, David Warner",English,United States,6.8,movie
tt1812523,TRON: Uprising,2012–2013,TV-Y7,20 May 2012,30 min,"Animation, Action, Adventure",,"Adam Horowitz, Edward Kitsis, Steven Lisberger","Elijah Wood, Tricia Helfer, Charlie Bean",English,United States,8.2,series
tt1104001,Tron,2010,PG,17 Dec 2010,125 min,"Action, Adventure, Sci-Fi",Joseph Kosinski,"Edward Kitsis, Adam Horowitz, Brian Klugman","Jeff Bridges, Garrett Hedlund, Olivia Wilde",English,United States,6.8,movie
tt0296251,Tru Confessions,2002,TV-G,05 Apr 2002,112 min,"Drama, Comedy, Family",Paul Hoen,"Janet Tashjian (novel), Stu Krieger (teleplay)","Clara Bryant, Shia LaBeouf, Mare Winningham, William Francis McGuire",English,"USA, Canada",7.5,movie
tt0283084,Tuck Everlasting,2002,PG,11 Oct 2002,90 min,"Drama, Family, Fantasy",Jay Russell,"Natalie Babbitt, Jeffrey Lieber, James V. Hart","Alexis Bledel, Jonathan Jackson, Sissy Spacek","English, French",United States,6.6,movie
tt0033188,Tugboat Mickey,1940,Approved,26 Apr 1940,7 min,"Animation, Short, Comedy",Clyde Geronimi,,"Walt Disney, Clarence Nash, Danny Webb",English,United States,7.0,movie
tt0098536,Turner & Hooch,1989,PG,28 Jul 1989,97 min,"Comedy, Crime, Drama",Roger Spottiswoode,"Dennis Shryack, Michael Blodgett, Daniel Petrie Jr.","Tom Hanks, Mare Winningham, Craig T. Nelson",English,United States,6.2,movie
tt8174114,Tutankhamen's Treasures,2018,,24 Mar 2018,,"Documentary, History",,,"Aidan Dodson, Salima Ikram, Paul Mercier",English,United Kingdom,7.4,series
tt0282223,'Twas the Night,2001,TV-G,07 Dec 2001,84 min,"Comedy, Family",Nick Castle,"Jim Lincoln (story), Dan Studney (story), Jim Lincoln (teleplay), Dan Studney (teleplay), Jenny Tripp (teleplay)","Josh Zuckerman, Brenda Grate, Bryan Cranston, Jefferson Mappin",English,United States,5.3,movie
tt0467421,Twitches,2005,TV-PG,14 Oct 2005,86 min,"Comedy, Drama, Family, Fantasy",Stuart Gillard,"Melissa Gould (teleplay), Dan Berendsen (teleplay), H.B. Gilmour (book), Randi Reisfeld (book)","Tia Mowry-Hardrict, Tamera Mowry-Housley, Kristen Wilson, Patrick Fabian",English,United States,5.8,movie
tt1017465,Twitches Too,2007,TV-PG,12 Oct 2007,83 min,"Drama, Family, Fantasy, Horror, Thriller",Stuart Gillard,"Dan Berendsen, H.B. Gilmour (characters), Randi Reisfeld (characters)","Tia Mowry-Hardrict, Tamera Mowry-Housley, Kristen Wilson, Patrick Fabian",English,United States,5.8,movie
tt0080062,The Spaceman and King Arthur,1979,G,26 Jul 1979,93 min,"Adventure, Comedy, Family",Russ Mayberry,"Don Tait, Mark Twain","Dennis Dugan, Jim Dale, Ron Moody",English,United States,5.2,movie
tt2181679,Unlikely Animal Friends,2012–,,13 Jan 2012,,Documentary,,,Mark Keller,English,United States,7.6,series
tt1049413,Up,2009,PG,29 May 2009,96 min,"Animation, Adventure, Comedy","Pete Docter, Bob Peterson","Pete Docter, Bob Peterson, Tom McCarthy","Edward Asner, Jordan Nagai, John Ratzenberger",English,United States,8.2,movie
tt0211174,"Up, Up, and Away!",2000,TV-G,22 Jan 2000,90 min,"Comedy, Family, Fantasy, Sci-Fi",Robert Townsend,Dan Berendsen,"Robert Townsend, Michael J. Pagan, Alex Datcher, Sherman Hemsley",English,"Canada, USA",5.6,movie
tt0361089,Valiant,2005,G,19 Aug 2005,76 min,"Animation, Adventure, Comedy",Gary Chapman,"George Webster, Jordan Katz, George Melrod","Ewan McGregor, Ricky Gervais, Tim Curry",English,"United Kingdom, United States",5.5,movie
tt10538348,Viking Warrior Women,2019,,02 Mar 2020,51 min,"Documentary, Drama, History","David Bartlett, Sebastian Peiter",Sebastian Peiter,"Moa Stefansdotter, Stina Edström, Dennis Bengtsson","English, Swedish, German",United Kingdom,6.5,movie
tt2171665,Violetta,2012–2015,TV-G,14 May 2012,45 min,"Drama, Family, Music",,,"Diego Ramos, Martina Stoessel, Jorge Blanco",Spanish,Argentina,5.3,series
tt1159961,Waking Sleeping Beauty,2009,PG,06 Oct 2010,86 min,Documentary,Don Hahn,Patrick Pacheco,"Roy Edward Disney, John Lasseter, Michael Eisner",English,United States,7.6,movie
tt0910970,WALL·E,2008,G,27 Jun 2008,98 min,"Animation, Adventure, Family",Andrew Stanton,"Andrew Stanton, Pete Docter, Jim Reardon","Ben Burtt, Elissa Knight, Jeff Garlin","English, Hindi",United States,8.4,movie
tt0045314,Water Birds,1952,Approved,26 Jun 1952,30 min,"Documentary, Short, Family",Ben Sharpsteen,"Winston Hibler, Ted Sears, William Otis",Winston Hibler,English,United States,6.7,movie
tt0790781,Wendy Wu: Homecoming Warrior,2006,TV-PG,16 Jun 2006,91 min,"Action, Adventure, Family, Fantasy, Romance, Sci-Fi",John Laing,"Vince Cheung, Ben Montanio, B. Mark Seabrooks, Lydia Look","Brenda Song, Shin Koyamada, Susan Chuang, Justin Chon","English, Mandarin, Cantonese",United States,5.4,movie
tt0185007,Whispers: An Elephant's Tale,2000,G,10 Mar 2000,72 min,"Adventure, Family",Dereck Joubert,"Dereck Joubert, Beverly Joubert, Jordan Moffet","Angela Bassett, Joanna Lumley, Anne Archer",English,United States,5.1,movie
tt0103247,White Fang,1991,PG,18 Jan 1991,107 min,"Adventure, Drama",Randal Kleiser,"Jack London, Jeanne Rosenberg, Nick Thiel","Ethan Hawke, Klaus Maria Brandauer, Jed",English,United States,6.7,movie
tt0096438,Who Framed Roger Rabbit,1988,PG,22 Jun 1988,104 min,"Animation, Adventure, Comedy",Robert Zemeckis,"Gary K. Wolf, Jeffrey Price, Peter S. Seaman","Bob Hoskins, Christopher Lloyd, Joanna Cassidy",English,"United States, United Kingdom, France, West Germany",7.7,movie
tt2191567,Wicked Tuna,2012–,TV-14,01 Apr 2012,60 min,Reality-TV,,,"Dave Marciano, Rob Naughton, Dave Carraro",English,United States,6.5,series
tt0096446,Willow,1988,PG,20 May 1988,126 min,"Action, Adventure, Drama",Ron Howard,"George Lucas, Bob Dolman","Val Kilmer, Joanne Whalley, Warwick Davis",English,"United Kingdom, United States",7.3,movie
tt9536850,Wind,2019,G,13 Dec 2019,8 min,"Animation, Short, Adventure",Edwin Chang,Edwin Chang,"Emilio Fuentes, Sonoko Konishi",English,United States,7.1,movie
tt2543062,Winged Seduction: Birds of Paradise,2012,,22 Nov 2012,,Documentary,Molly Hermann,Molly Hermann,Josh Goodman,English,United States,6.5,movie
tt1449283,Winnie the Pooh,2011,G,15 Jul 2011,63 min,"Animation, Adventure, Comedy","Stephen J. Anderson, Don Hall","Stephen J. Anderson, Clio Chiang, Don Dougherty","Jim Cummings, Craig Ferguson, John Cleese",English,"United States, United Kingdom",7.2,movie
tt0324572,Winnie the Pooh: A Very Merry Pooh Year,2002,G,12 Nov 2002,65 min,"Animation, Comedy, Drama","Gary Katona, Ed Wexler, Jamie Mitchell","Brian Hohlfeld, Ted Henning, Karl Geurs","Jim Cummings, Peter Cullen, John Fiedler",English,United States,6.7,movie
tt0042047,Winter Storage,1949,Approved,03 Jun 1949,7 min,"Animation, Comedy, Family",Jack Hannah,"Bill Berg, Nick George","Dessie Flynn, James MacDonald, Clarence Nash",English,United States,7.3,movie
tt0799922,Wizards of Waverly Place,2007–2012,TV-G,12 Oct 2007,22 min,"Adventure, Comedy, Drama",,Todd J. Greenwald,"Selena Gomez, David Henrie, Jake T. Austin",English,United States,6.9,series
tt1369845,Wizards of Waverly Place: The Movie,2009,TV-G,28 Aug 2009,94 min,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy",Lev L. Spiro,"Todd J. Greenwald (creator), Dan Berendsen","Selena Gomez, David Henrie, Jake T. Austin, Jennifer Stone","English, Russian",United States,6.2,movie
tt0772145,Wolverine and the X-Men,2008–2009,TV-Y7,23 Jan 2009,23 min,"Animation, Action, Adventure",,,"Steve Blum, Jim Ward, Nolan North",English,United States,8.0,series
tt6959706,BarkFest,2017–,,,35 min,,,,,English,United States,,series
tt1772341,Wreck-It Ralph,2012,PG,02 Nov 2012,101 min,"Animation, Adventure, Comedy",Rich Moore,"Rich Moore, Phil Johnston, Jim Reardon","John C. Reilly, Jack McBrayer, Jane Lynch",English,United States,7.7,movie
tt0247827,X-Men: Evolution,2000–2003,TV-Y7,04 Nov 2000,23 min,"Animation, Action, Drama",,,"Scott McNeil, Meghan Black, Christopher Judge",English,"United States, Canada",7.8,series
tt6945708,Year Million,2017,,15 May 2017,47 min,"Documentary, Drama, Sci-Fi",,,"Negin Farsad, Laurence Fishburne, Miklós Bányai",English,United States,7.5,series
tt0206446,Yellowstone Cubs,1963,Not Rated,01 Jun 1963,48 min,"Adventure, Family",Charles L. Draper,Ralph Wright,"Rex Allen, Joe Way",English,United States,6.9,movie
tt0153992,You Lucky Dog,1998,TV-G,27 Jun 1998,89 min,"Comedy, Family, Fantasy, Mystery",Paul Schneider,"David Covell (story), David Covell (teleplay), Peter I. Baloff (teleplay), Dave Wollert (teleplay)","Kirk Cameron, Chelsea Noble, John de Lancie, Christine Healy",English,United States,4.7,movie
tt0329783,You Wish!,2003,TV-G,10 Jan 2003,84 min,"Comedy, Family, Fantasy, Drama",Paul Hoen,"Christopher Reed (teleplay), Cynthia Carle (teleplay), Jackie French Koller (book)","A.J. Trauth, Spencer Breslin, Lalaine, Tim Reid",English,"New Zealand, USA",6.1,movie
tt1134859,Your Friend the Rat,2007,G,06 Nov 2007,11 min,"Animation, Short, Comedy, Family",Jim Capobianco,"Jim Capobianco, Jeff Pidgeon (story), Alexander Woo (story)","Patton Oswalt, Peter Sohn, Lou Romano, Tony Russel",English,United States,7.1,movie
tt6878820,Z-O-M-B-I-E-S,2018,TV-G,16 Feb 2018,94 min,"Family, Musical, Romance",Paul Hoen,"David Light, Joseph Raso, David Light (based on 'Zombies & Cheerleaders' written by), Joseph Raso (based on 'Zombies & Cheerleaders' written by)","Milo Manheim, Meg Donnelly, Trevor Tordjman, Kylee Russell",English,United States,6.3,movie
